Hourly Dry Bulb (deg C),Hourly Wet Bulb (deg C),Hourly Direct Normal Irradiance (W/m2),Hourly Diffuse Horizontal Irradiance (W/m2),Hourly Global Horizontal Irradiance (W/m2),Hourly Albedo,Hourly Wind Speed (m/s),Hourly Ground Temp (deg C),Hourly Mains Water Temp (deg C)
5.991666667,5.403831876,514,52,160,0.16,1.5,19.905,18.00567525
6.991666667,6.206622767,674,79,324,0.16,2.1,19.905,18.00567525
7.55,6.59728941,609,146,437,0.16,1.5,19.905,18.00567525
8.441666667,7.321679904,559,180,486,0.16,2.1,19.905,18.00567525
9.541666667,7.92346466,524,200,497,0.16,2.6,19.905,18.00567525
10.35,8.353314123,747,137,536,0.16,4.1,19.905,18.00567525
10.6,8.690563302,735,112,446,0.16,3.6,19.905,18.00567525
10.89166667,8.770785627,653,99,315,0.16,1.5,19.905,18.00567525
10.80833333,8.178995222,191,106,138,0.16,0,19.905,18.00567525
10.6,7.593891165,0,0,0,0.16,0,19.905,18.00567525
9.9,7.327509896,0,0,0,0.16,1.5,19.905,18.00567525
9.75,7.838209989,0,0,0,0.16,0,19.905,18.00567525
9.65,8.262600153,0,0,0,0.16,3.1,19.905,18.00567525
9.4,8.238072042,0,0,0,0.16,2.6,19.905,18.00567525
9.108333333,8.104112517,0,0,0,0.16,2.1,19.905,18.00567525
7.616666667,6.94502056,0,0,0,0.16,1.5,19.905,18.00567525
6.991666667,6.464464173,0,0,0,0.16,0,19.905,18.00418894
6.908333333,6.382687106,0,0,0,0.16,0,19.905,18.00418894
6.058333333,5.676695535,0,0,0,0.16,2.1,19.905,18.00418894
5.25,4.969223307,0,0,0,0.16,2.1,19.905,18.00418894
5.35,5.068048704,0,0,0,0.16,1.5,19.905,18.00418894
5.6,5.315171444,0,0,0,0.16,1.5,19.905,18.00418894
5.891666667,5.645800566,0,0,0,0.16,0,19.905,18.00418894
6.45,6.056155002,0,3,3,0.16,0,19.905,18.00418894
7.341666667,6.625364365,155,79,113,0.16,2.6,19.905,18.00418894
7.8,6.940861583,312,147,261,0.16,0,19.905,18.00418894
7.8,6.801927708,164,250,329,0.16,0,19.905,18.00418894
8.441666667,7.173054908,107,276,335,0.16,3.1,19.905,18.00418894
9.541666667,7.96302187,24,256,270,0.16,4.6,19.905,18.00418894
12.56666667,9.211056756,31,265,281,0.16,8.8,19.905,18.00418894
14.10833333,9.353734568,6,184,186,0.16,6.2,19.905,18.00418894
13.55,9.045156268,40,152,165,0.16,8.8,19.905,18.00418894
13.3,8.886009143,122,112,133,0.16,8.2,19.905,18.00418894
12.36666667,8.482513792,0,0,0,0.16,2.1,19.905,18.00418894
11.7,8.413572414,0,0,0,0.16,4.6,19.905,18.00418894
11.7,8.535926715,0,0,0,0.16,3.6,19.905,18.00418894
11.7,8.820447671,0,0,0,0.16,4.6,19.905,18.00418894
11.35,8.869781089,0,0,0,0.16,5.2,19.905,18.00418894
11.1,8.757912363,0,0,0,0.16,5.2,19.905,18.00418894
9.816666667,8.339175011,0,0,0,0.16,4.1,19.905,18.00418894
8.9,8.194878234,0,0,0,0.16,4.1,19.905,18.00328577
9.191666667,8.617348731,0,0,0,0.16,3.1,19.905,18.00328577
9.108333333,8.679348452,0,0,0,0.16,2.1,19.905,18.00328577
8.9,8.097687513,0,0,0,0.16,6.7,19.905,18.00328577
8.9,8.091389712,0,0,0,0.16,5.7,19.905,18.00328577
9.191666667,8.27623077,0,0,0,0.16,10.8,19.905,18.00328577
9.108333333,7.953468213,0,0,0,0.16,5.7,19.905,18.00328577
9.191666667,8.034663252,97,9,13,0.16,7.2,19.905,18.00328577
10.1,8.442862717,202,85,128,0.16,9.3,19.905,18.00328577
10.25,8.254970936,17,139,145,0.16,10.3,19.905,18.00328577
10.64166667,8.190139873,0,108,108,0.16,11.3,19.905,18.00328577
10.80833333,8.144203784,6,182,185,0.16,8.8,19.905,18.00328577
11.24166667,8.33773917,350,265,466,0.16,12.9,19.905,18.00328577
11.35,8.237337479,520,195,477,0.16,13.4,19.905,18.00328577
11.1,8.015504041,458,182,394,0.16,13.9,19.905,18.00328577
10.80833333,7.702130271,569,119,311,0.16,12.9,19.905,18.00328577
9.9,6.910435922,342,104,165,0.16,11.3,19.905,18.00328577
9.108333333,6.243913348,56,0,0,0.16,11.8,19.905,18.00328577
8.9,6.161118632,0,0,0,0.16,9.3,19.905,18.00328577
8.9,6.234997021,0,0,0,0.16,8.8,19.905,18.00328577
8.55,6.06951575,0,0,0,0.16,5.7,19.905,18.00328577
8.183333333,5.940045829,0,0,0,0.16,4.9,19.905,18.00328577
8.041666667,5.928575996,0,0,0,0.16,4.1,19.905,18.00328577
7.883333333,5.913695078,0,0,0,0.16,3.3,19.905,18.00328577
7.741666667,6.317533461,0,0,0,0.16,2.4,19.922,18.00296601
7.583333333,6.451299858,0,0,0,0.16,1.6,19.922,18.00296601
7.441666667,6.236971912,0,0,0,0.16,0.8,19.922,18.00296601
7.283333333,6.007513421,0,0,0,0.16,0,19.922,18.00296601
7.316666667,6.14387255,0,0,0,0.16,0.7,19.922,18.00296601
7.516666667,6.616578597,0,0,0,0.16,1.4,19.922,18.00296601
7.716666667,7.077934913,0,0,0,0.16,2.1,19.922,18.00296601
8.091666667,7.357129898,21,18,20,0.16,1.4,19.922,18.00296601
8.65,7.525494354,228,66,115,0.16,0.7,19.922,18.00296601
9.191666667,7.672565805,693,70,327,0.16,0,19.922,18.00296601
10.15833333,7.915041066,751,86,450,0.16,0.7,19.922,18.00296601
11.45833333,8.209590331,826,95,552,0.16,1.4,19.922,18.00296601
12.75833333,8.365568493,848,97,584,0.16,2.1,19.922,18.00296601
13.41666667,8.53780867,829,93,542,0.16,3.1,19.922,18.00296601
13.61666667,8.749211974,779,83,442,0.16,4.2,19.922,18.00296601
13.81666667,8.97942812,672,66,292,0.16,5.2,19.922,18.00296601
13.375,9.030445808,433,44,120,0.16,4.8,19.922,18.00296601
12.41666667,8.887032688,46,13,18,0.16,4.5,19.922,18.00296601
11.475,8.681216077,0,0,0,0.16,4.1,19.922,18.00296601
10.98333333,8.636395053,0,0,0,0.16,3.4,19.922,18.00296601
10.84166667,8.729112941,0,0,0,0.16,2.8,19.922,18.00296601
10.68333333,8.817114506,0,0,0,0.16,2.1,19.922,18.00296601
9.958333333,8.300287171,0,0,0,0.16,2.1,19.922,18.00296601
8.8,7.293603683,0,0,0,0.16,2.1,19.922,18.00296601
7.658333333,6.294723649,0,0,0,0.16,2.1,19.922,18.00322975
6.908333333,5.705984416,0,0,0,0.16,2.3,19.922,18.00322975
6.35,5.324358306,0,0,0,0.16,2.4,19.922,18.00322975
5.808333333,4.951401511,0,0,0,0.16,2.6,19.922,18.00322975
5.833333333,4.951119588,0,0,0,0.16,2.6,19.922,18.00322975
6.175,5.131575959,0,0,0,0.16,2.6,19.922,18.00322975
6.533333333,5.322971974,0,0,0,0.16,2.6,19.922,18.00322975
6.933333333,5.503542511,92,24,33,0.16,4.1,19.922,18.00322975
7.275,5.588770788,266,63,121,0.16,5.7,19.922,18.00322975
7.633333333,5.681191422,554,102,309,0.16,7.2,19.922,18.00322975
8.208333333,5.96200256,730,101,458,0.16,6.7,19.922,18.00322975
8.966666667,6.343456655,719,109,512,0.16,6.2,19.922,18.00322975
9.708333333,6.704068951,732,120,543,0.16,5.7,19.922,18.00322975
10.11666667,6.897379397,595,164,489,0.16,4.3,19.922,18.00322975
10.31666667,6.979559119,571,140,406,0.16,2.9,19.922,18.00322975
10.51666667,7.060592507,423,119,263,0.16,1.5,19.922,18.00322975
10.36666667,6.999768091,201,68,104,0.16,1.5,19.922,18.00322975
9.966666667,6.779686908,18,15,17,0.16,1.5,19.922,18.00322975
9.566666667,6.570386493,0,0,0,0.16,1.5,19.922,18.00322975
8.991666667,6.387668712,0,0,0,0.16,1.7,19.922,18.00322975
8.233333333,6.0748721,0,0,0,0.16,1.9,19.922,18.00322975
7.491666667,5.763756692,0,0,0,0.16,2.1,19.922,18.00322975
7.316666667,5.72083568,0,0,0,0.16,1.9,19.922,18.00322975
7.516666667,5.828839249,0,0,0,0.16,1.7,19.922,18.00322975
7.716666667,5.935239682,0,0,0,0.16,1.5,19.922,18.00407692
7.566666667,5.809312457,0,0,0,0.16,1,19.922,18.00407692
7.225,5.570367462,0,0,0,0.16,0.5,19.922,18.00407692
6.866666667,5.312905735,0,0,0,0.16,0,19.922,18.00407692
6.7,5.234185211,0,0,0,0.16,0.9,19.922,18.00407692
6.7,5.31160925,0,0,0,0.16,1.7,19.922,18.00407692
6.7,5.388537798,0,0,0,0.16,2.6,19.922,18.00407692
6.816666667,5.441578771,10,25,26,0.16,3.1,19.922,18.00407692
6.958333333,5.420619862,165,85,121,0.16,3.6,19.922,18.00407692
7.116666667,5.412752862,514,111,305,0.16,4.1,19.922,18.00407692
7.958333333,5.88893182,656,123,446,0.16,3.4,19.922,18.00407692
